id,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,price_quote_price_per_night,minimum_nights,number_of_reviews,review_scores_rating,city
1310719699940951652,43.76578585961183,11.24381408650816,Entire rental unit,Entire home/apt,6,4.0,3.0,459.2,459.2,1.0,45,4.82,Florence
1310768491440734344,43.7717416,11.2722338,Entire rental unit,Entire home/apt,4,1.0,2.0,171.5,171.5,2.0,25,4.92,Florence
1310799056109115392,43.76644,11.25174,Entire rental unit,Entire home/apt,4,1.0,1.0,168.5,168.5,2.0,4,5.0,Florence
1310913429757029735,43.77043080000001,11.2649001,Entire condo,Entire home/apt,2,1.0,1.0,130.0,130.0,1.0,120,4.94,Florence
1310957402375963379,43.7624498257911,11.275488686477322,Entire rental unit,Entire home/apt,6,1.5,2.0,165.0,165.0,2.0,0,4.71,Florence
1311397185765358606,43.78688981862354,11.26433456508177,Entire rental unit,Entire home/apt,3,1.0,2.0,142.5,142.5,2.0,5,4.8,Florence
1311613742398847569,43.77352789069312,11.256381310522556,Entire rental unit,Entire home/apt,3,1.0,1.0,271.0,271.0,1.0,20,4.85,Florence
1312263984213565495,43.7684959,11.2571681,Private room in rental unit,Private room,2,1.5,3.0,101.0,101.0,1.0,107,4.44,Florence
1312286908101115989,43.740239,11.2255382,Entire home,Entire home/apt,8,3.0,3.0,471.0,471.0,2.0,4,5.0,Florence
1312326646871413393,43.77090339999999,11.2659962,Entire rental unit,Entire home/apt,2,1.0,1.0,140.94,140.94,2.0,57,4.84,Florence
1312366950349855064,43.7709,11.266,Entire rental unit,Entire home/apt,2,1.0,1.0,192.86,192.86,1.0,57,4.88,Florence
1312397062158088996,43.7848542,11.2619691,Entire rental unit,Entire home/apt,2,1.0,1.0,126.0,126.0,2.0,34,4.88,Florence
1312462531308584614,43.7928209,11.2363202,Entire rental unit,Entire home/apt,6,1.0,3.0,210.0,210.0,1.0,36,4.69,Florence
1312518239643147340,43.76887720136644,11.258817749187337,Private room in rental unit,Private room,2,1.0,1.0,165.03,165.03,31.0,1,5.0,Florence
1312878505078336561,43.7638079,11.2750854,Entire rental unit,Entire home/apt,4,1.0,1.0,110.0,110.0,1.0,50,4.36,Florence
1312880855295797143,43.7638079,11.2750854,Entire rental unit,Entire home/apt,6,1.0,1.0,151.5,151.5,1.0,41,4.78,Florence
1312887776800067179,43.7638079,11.2750854,Entire rental unit,Entire home/apt,4,1.0,1.0,93.0,93.0,1.0,9,4.33,Florence
1313032108212338263,43.7748472,11.2625882,Entire condo,Entire home/apt,5,1.0,3.0,383.6,383.6,1.0,38,4.89,Florence
